 1001;3.00933518;   23855; 7927
 1002;3.00907601;   23871; 7933
 1003;3.01133930;   23901; 7937
 1004;3.01459303;   23963; 7949
 1005;3.02062634;   24017; 7951
 1006;3.01984177;   24047; 7963
 1007;3.00925810;   24053; 7993
 1008;3.00524410;   24069; 8009
 1009;3.01348146;   24141; 8011
 1010;3.01646501;   24183; 8017
 1011;3.00820998;   24183; 8039
 1012;3.00372532;   24189; 8053
 1013;3.00446706;   24213; 8059
 1014;3.00570083;   24253; 8069
 1015;3.00123747;   24253; 8081
 1016;3.00865587;   24331; 8087
 1017;3.00791198;   24331; 8089
 1018;3.01087359;   24367; 8093
 1019;3.00913467;   24377; 8101
 1020;3.01158920;   24427; 8111
 1021;3.01182703;   24447; 8117
 1022;3.01255694;   24471; 8123
 1023;3.00613723;   24491; 8147
 1024;3.00759711;   24545; 8161
 1025;3.00538754;   24545; 8167
 1026;3.00636397;   24565; 8171
 1027;3.00831397;   24605; 8179
 1028;3.00756928;   24635; 8191
 1029;3.00316726;   24653; 8209
 1030;3.00121669;   24667; 8219
 1031;3.00218951;   24681; 8221
 1032;3.00340177;   24721; 8231
 1033;3.00631605;   24751; 8233
 1034;3.00558456;   24757; 8237
 1035;3.00752153;   24791; 8243
 1036;3.00169430;   24803; 8263
 1037;3.00459548;   24845; 8269
 1038;3.00362625;   24849; 8273
 1039;3.00820562;   24929; 8287
 1040;3.00675431;   24929; 8291
 1041;3.01543470;   25007; 8293
 1042;3.01398096;   25007; 8297
 1043;3.01106967;   25025; 8311
 1044;3.01082121;   25041; 8317
 1045;3.00936487;   25065; 8329
 1046;3.00263378;   25081; 8353
 1047;3.01219658;   25191; 8363
 1048;3.01003704;   25191; 8369
 1049;3.00716247;   25191; 8377
 1050;3.00643854;   25215; 8387
 1051;3.00786745;   25233; 8389
 1052;3.00071267;   25263; 8419
 1053;3.00498635;   25311; 8423
 1054;3.00522007;   25331; 8429
 1055;3.01233543;   25397; 8431
 1056;3.01776620;   25479; 8443
 1057;3.01633716;   25479; 8447
 1058;3.01134618;   25479; 8461
 1059;3.01322783;   25513; 8467
