 1334;3.01219623;   33095;10987
 1335;3.01055217;   33095;10993
 1336;3.01181496;   33139;11003
 1337;3.00707355;   33159;11027
 1338;3.00253462;   33169;11047
 1339;3.00198969;   33193;11057
 1340;3.00379781;   33219;11059
 1341;3.00108411;   33219;11069
 1342;3.00469696;   33265;11071
 1343;3.00288730;   33281;11083
 1344;3.00487057;   33315;11087
 1345;3.00486793;   33333;11093
 1346;3.00305948;   33373;11113
 1347;3.00449762;   33401;11117
 1348;3.00773451;   33443;11119
 1349;3.00557003;   33455;11131
 1350;3.00233205;   33473;11149
 1351;3.00537683;   33537;11159
 1352;3.00627184;   33553;11161
 1353;3.00590816;   33579;11171
 1354;3.00680211;   33595;11173
 1355;3.01127315;   33657;11177
 1356;3.00839511;   33685;11197
 1357;3.00749130;   33723;11213
 1358;3.00124566;   33731;11239
 1359;3.00106733;   33741;11243
 1360;3.00213314;   33777;11251
 1361;3.00692902;   33849;11257
 1362;3.00586094;   33849;11261
 1363;3.00319347;   33855;11273
 1364;3.00602890;   33905;11279
 1365;3.00921414;   33965;11287
 1366;3.00708027;   33977;11299
 1367;3.00389002;   33977;11311
 1368;3.00848281;   34047;11317
 1369;3.01006978;   34077;11321
 1370;3.00847383;   34083;11329
 1371;3.00510968;   34111;11351
 1372;3.00581344;   34125;11353
 1373;3.00879585;   34207;11369
 1374;3.00509532;   34207;11383
 1375;3.00667076;   34255;11393
 1376;3.00684271;   34275;11399
 1377;3.00578389;   34299;11411
 1378;3.00612799;   34339;11423
 1379;3.00419690;   34359;11437
 1380;3.00576772;   34395;11443
 1381;3.00506683;   34399;11447
 1382;3.00156972;   34419;11467
 1383;3.00296400;   34447;11471
 1384;3.00853436;   34547;11483
 1385;3.00835582;   34563;11489
 1386;3.00905056;   34577;11491
 1387;3.00748021;   34577;11497
 1388;3.01112753;   34637;11503
 1389;3.01093845;   34683;11519
 1390;3.01075735;   34705;11527
 1391;3.00571478;   34713;11549
 1392;3.00831097;   34749;11551
 1393;3.00414544;   34785;11579
 1394;3.00724950;   34845;11587
 1395;3.01052359;   34901;11593
 1396;3.01120980;   34921;11597
 1397;3.00809159;   34945;11617
 1398;3.01221926;   35005;11621
 1399;3.01083126;   35025;11633
 1400;3.00669126;   35049;11657
 1401;3.00154149;   35049;11677
 1402;3.00359558;   35085;11681
 1403;3.00393532;   35113;11689
 1404;3.00256432;   35127;11699
 1405;3.00734980;   35189;11701
 1406;3.00495007;   35209;11717
 1407;3.00887448;   35261;11719
 1408;3.00716051;   35277;11731
 1409;3.00562037;   35295;11743
 1410;2.99983018;   35329;11777
 1411;3.00339587;   35377;11779
 1412;3.00543155;   35413;11783
 1413;3.00491984;   35425;11789
 1414;3.00237268;   35431;11801
 1415;3.00186330;   35443;11807
 1416;3.00101583;   35451;11813
 1417;3.00422976;   35513;11821
 1418;3.00321299;   35519;11827
 1419;3.00709999;   35577;11831
 1420;3.00726781;   35585;11833
 1421;3.00760199;   35607;11839
 1422;3.00556352;   35655;11863
 1423;3.00741552;   35689;11867
 1424;3.00286027;   35695;11887
 1425;3.00386652;   35737;11897
 1426;3.00436865;   35761;11903
 1427;3.00335880;   35767;11909
 1428;3.00050323;   35775;11923
 1429;3.00083843;   35791;11927
 1430;3.00251404;   35829;11933
 1431;3.00318285;   35855;11939
 1432;3.00519219;   35885;11941
 1433;3.00217519;   35885;11953
 1434;3.00217409;   35903;11959
 1435;3.00534715;   35971;11969
 1436;3.00701696;   35997;11971
 1437;3.00918120;   36053;11981
 1438;3.00767498;   36053;11987
 1439;3.01016074;   36143;12007
 1440;3.00915827;   36143;12011
 1441;3.00515079;   36173;12037
 1442;3.00448468;   36177;12041
 1443;3.00614465;   36203;12043
