Primgruppen
 2001;3.00390962;   52247;17393
 2002;3.00390782;   52271;17401
 2003;3.00252627;   52295;17417
 2004;3.00562604;   52355;17419
 2005;3.00424531;   52367;17431
 2006;3.00252250;   52373;17443
 2007;3.00217778;   52385;17449
 2008;3.00034350;   52407;17467
 2009;3.00194608;   52447;17471
 2010;3.00091549;   52447;17477
 2011;3.00057198;   52459;17483
 2012;3.00320201;   52523;17489
 2013;3.00525985;   52565;17491
 2014;3.00754415;   52623;17497
 2015;3.00548289;   52623;17509
 2016;3.00502312;   52645;17519
 2017;3.00444723;   52695;17539
 2018;3.00239303;   52695;17551
 2019;3.00034151;   52713;17569
 2020;3.00261765;   52765;17573
 2021;3.00409580;   52809;17579
 2022;3.00386781;   52811;17581
 2023;3.00602375;   52897;17597
 2024;3.00568214;   52897;17599
 2025;3.00533818;   52921;17609
 2026;3.00442603;   52947;17623
 2027;3.00703466;   53005;17627
 2028;3.00373789;   53037;17657
 2029;3.00475678;   53061;17659
 2030;3.00305620;   53061;17669
 2031;3.00350659;   53105;17681
 2032;3.00588135;   53153;17683
 2033;3.00316259;   53177;17707
 2034;3.00508101;   53229;17713
 2035;3.00372271;   53253;17729
 2036;3.00541241;   53307;17737
 2037;3.00371894;   53307;17747
 2038;3.00405657;   53319;17749
 2039;3.00360340;   53347;17761
 2040;3.00506101;   53439;17783
 2041;3.00607117;   53475;17789
 2042;3.00640773;   53487;17791
 2043;3.00617735;   53531;17807
 2044;3.00448758;   53561;17827
 2045;3.00358805;   53575;17837
 2046;3.00616626;   53627;17839
 2047;3.00414543;   53627;17851
 2048;3.00503835;   53679;17863
 2049;3.00257256;   53689;17881
 2050;3.00190040;   53707;17891
 2051;3.00022343;   53713;17903
 2052;3.00055838;   53737;17909
 2053;3.00346156;   53795;17911
 2054;3.00178561;   53795;17921
 2055;3.00167383;   53799;17923
 2056;3.00356964;   53851;17929
 2057;3.00256425;   53863;17939
 2058;3.00066826;   53883;17957
 2059;3.00512278;   53969;17959
 2060;3.00311613;   53969;17971
 2061;3.00300384;   53985;17977
 2062;3.00311440;   53999;17981
 2063;3.00533719;   54057;17987
 2064;3.00544777;   54065;17989
 2065;3.00299783;   54093;18013
 2066;2.99977828;   54119;18041
 2067;3.00011085;   54131;18043
 2068;3.00265972;   54189;18047
 2069;3.00409995;   54221;18049
 2070;3.00287945;   54229;18059
 2071;3.00431870;   54261;18061
 2072;3.00564253;   54333;18077
 2073;3.00364863;   54333;18089
 2074;3.00342598;   54353;18097
 2075;2.99988962;   54355;18119
 2076;3.00011037;   54365;18121
 2077;3.00011033;   54383;18127
 2078;3.00364017;   54459;18131
 2079;3.00330888;   54459;18133
 2080;3.00462988;   54513;18143
 2081;3.00539975;   54545;18149
 2082;3.00440310;   54587;18169
 2083;3.00242011;   54587;18181
 2084;3.00164917;   54603;18191
 2085;3.00406616;   54671;18199
 2086;3.00208665;   54671;18211
 2087;3.00142724;   54677;18217
 2088;3.00175602;   54701;18223
 2089;3.00230402;   54729;18229
 2090;3.00449734;   54781;18233
 2091;3.00175333;   54785;18251
 2092;3.00252013;   54805;18253
 2093;3.00383415;   54841;18257
 2094;3.00361268;   54873;18269
 2095;3.00174988;   54893;18287
 2096;3.00207775;   54905;18289
 2097;3.00295066;   54957;18301
 2098;3.00196646;   54957;18307
 2099;3.00447818;   55015;18311
 2100;3.00502375;   55031;18313
 2101;3.00556495;   55089;18329
 2102;3.00545227;   55123;18341
 2103;3.00446793;   55141;18353
 2104;3.00468231;   55187;18367
 2105;3.00402809;   55187;18371
 2106;3.00272050;   55187;18379
 2107;3.00097842;   55209;18397
 2108;3.00260855;   55251;18401
 2109;3.00195514;   55275;18413
 2110;3.00141097;   55307;18427
 2111;3.00499105;   55391;18433
 2112;3.00401323;   55391;18439
 2113;3.00336171;   55391;18443
 2114;3.00401062;   55427;18451
 2115;3.00433440;   55451;18457
 2116;3.00487514;   55473;18461
 2117;3.00270548;   55493;18481
 2118;3.00227113;   55521;18493
 2119;3.00335081;   55571;18503
 2120;3.00302425;   55607;18517
 2121;3.00421144;   55641;18521
 2122;3.00453490;   55653;18523
 2123;3.00701224;   55747;18539
 2124;3.01132625;   55833;18541
 2125;3.01153452;   55873;18553
 2126;3.00667277;   55873;18583
